chunk_id,source_file,page,category,content
SP-0120,ACRAppropriatenessCriteria.pdf,18,clinical_guidelines,"hearing, photophobia, or nausea. The diagnostic criteria includes either low opening pressure (<60 
mm CSF) or evidence of CSF leak on imaging [23]. It should be noted that because of 
compensatory mechanisms, patients with chronic symptomatic ""intracranial hypotension” do not 
always have low opening pressure (ie, CSF hypovolemia without hypotension). CSF leaks can result 
from iatrogenic dural defects such as lumbar punctures or other spinal procedures; diagnosing the 
cause of a new orthostatic headache in this setting is fairly straightforward. In contrast, the 
diagnosis of SIH can be more difficult and underrecognized. SIH is rare and has a female 
predominance; it is estimated to affect 5 in 100,000 people per year. It is caused by a spontaneous"
SP-0121,ACRAppropriatenessCriteria.pdf,18,clinical_guidelines,"predominance; it is estimated to affect 5 in 100,000 people per year. It is caused by a spontaneous 
spinal CSF leak, which has been classified by some authors as follows: type 1, a ventral dural tear 
due to a disc herniation or endplate osteophyte; type 2, a lateral dural tear at the proximal nerve 
root sleeve; type 3, a CSF-venous fistula at the distal nerve root sleeve; and type 4, a slow CSF leak 
at the distal nerve root sleeve [43,44]. Brain imaging in this scenario can be useful to help identify 
SIH as the cause of a patient’s orthostatic headaches, because the symptoms may be unclear or 
underrecognized due to the rarity of SIH. Spine imaging is also useful in cases of SIH to look for an"
SP-0122,ACRAppropriatenessCriteria.pdf,18,clinical_guidelines,"underrecognized due to the rarity of SIH. Spine imaging is also useful in cases of SIH to look for an 
extradural fluid collection, usually at the level of the thoracic spine, that would be consistent with a 
dural tear (type 1 or type 2 CSF leak) [45].
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
A. Arteriography cervicocerebral
There is no relevant literature to support the use of cervicocerebral arteriography in the initial 
imaging evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
B. CT head with IV contrast"
SP-0123,ACRAppropriatenessCriteria.pdf,18,clinical_guidelines,"upright, better when lying down). Initial imaging.  
B. CT head with IV contrast
There is no relevant literature to support the use of CT head with IV contrast in the initial imaging 
evaluation of headache with features of intracranial hypotension; although some findings of SIH 
can be detected on noncontrast head CT, contrast-enhanced brain MRI is needed to evaluate for 
pachymeningeal enhancement.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
C. CT head without and with IV contrast
There is no relevant literature to support the use of CT head without and with IV contrast in the 
initial imaging evaluation of headache with features of intracranial hypotension."
SP-0124,ACRAppropriatenessCriteria.pdf,18,clinical_guidelines,"initial imaging evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
D. CT head without IV contrast
There is no relevant literature to support the use of CT head without IV contrast in the initial 
imaging evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
E. CTA head with IV contrast
There is no relevant literature to support the use of CTA head with IV contrast in the initial imaging 
evaluation of headache with features of intracranial hypotension."
SP-0125,ACRAppropriatenessCriteria.pdf,18,clinical_guidelines,"evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when"
SP-0126,ACRAppropriatenessCriteria.pdf,19,clinical_guidelines,"upright, better when lying down). Initial imaging.  
F. CTV head with IV contrast
There is no relevant literature to support the use of CTV head with IV contrast in the initial imaging 
evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
G. MRA head with IV contrast
There is no relevant literature to support the use of MRA head with IV contrast in the initial 
imaging evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
H. MRA head without and with IV contrast"
SP-0127,ACRAppropriatenessCriteria.pdf,19,clinical_guidelines,"upright, better when lying down). Initial imaging.  
H. MRA head without and with IV contrast
There is no relevant literature to support the use of MRA head without and with IV contrast in the 
initial imaging evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
I. MRA head without IV contrast
There is no relevant literature to support the use of MRA head without IV contrast in the initial 
imaging evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
J. MRI head with IV contrast"
SP-0128,ACRAppropriatenessCriteria.pdf,19,clinical_guidelines,"upright, better when lying down). Initial imaging.  
J. MRI head with IV contrast
There is no relevant literature to support the use of MRI head with IV contrast in the initial imaging 
evaluation of headache with features of intracranial hypotension; in most situations, both 
precontrast and postcontrast imaging will be performed when contrast is administered (""without 
and with IV contrast”).
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
K. MRI head without and with IV contrast
MRI head without and with IV contrast is useful in the initial imaging evaluation of headache with 
features of intracranial hypotension. The most common brain MRI findings include"
SP-0129,ACRAppropriatenessCriteria.pdf,19,clinical_guidelines,"features of intracranial hypotension. The most common brain MRI findings include 
pachymeningeal enhancement (reported in 83% of patients), subdural fluid collections, 
brain/brainstem sagging, downward displacement of cerebellar tonsils, distension of venous 
structures/sinuses, and enlargement of the pituitary gland. Orbital findings include a collapsed 
optic nerve sheath and a straightened optic nerve angle. It should be noted that the venous sinus, 
pituitary gland, and optic nerve sheath findings are opposite of what is seen in IIH or intracranial 
hypertension, as expected. It should also be noted that these need to be interpreted in the 
appropriate clinical context of orthostatic headaches, because there are other diseases with"
SP-0130,ACRAppropriatenessCriteria.pdf,19,clinical_guidelines,"appropriate clinical context of orthostatic headaches, because there are other diseases with 
overlapping imaging findings: downward displacement of cerebellar tonsils in Chiari type 1 
malformation, subdural fluid collections due to trauma, and diffuse dural thickening due to 
inflammatory conditions such as immunoglobulin G4-related disease and neurosarcoidosis [43-45].
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging."
SP-0131,ACRAppropriatenessCriteria.pdf,20,clinical_guidelines,"L. MRI head without IV contrast
There is no relevant literature to support the use of MRI head without IV contrast in the initial 
imaging evaluation of headache with features of intracranial hypotension; although some findings 
of SIH can be detected on noncontrast brain MRI, contrast-enhanced brain MRI is needed to 
evaluate for pachymeningeal enhancement.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
M. MRI thoracic spine with IV contrast
Although the primary purpose of spine imaging is to look for an extradural fluid collection that 
would be consistent with a dural tear, which does not require contrast, there may be scenarios"
SP-0132,ACRAppropriatenessCriteria.pdf,20,clinical_guidelines,"would be consistent with a dural tear, which does not require contrast, there may be scenarios 
where postcontrast imaging of the spine is reasonable, for example, when contrast is being 
administered for concurrent brain MRI or when contrast is needed to differentiate enhancing 
epidural venous distension from nonenhancing epidural fluid collection.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
N. MRI thoracic spine without and with IV contrast
Although the primary purpose of spine imaging is to look for an extradural fluid collection that 
would be consistent with a dural tear, which does not require contrast, there may be scenarios"
SP-0133,ACRAppropriatenessCriteria.pdf,20,clinical_guidelines,"would be consistent with a dural tear, which does not require contrast, there may be scenarios 
where postcontrast imaging of the spine is reasonable, for example, when contrast is being 
administered for concurrent brain MRI or when contrast is needed to differentiate enhancing 
epidural venous distension from nonenhancing epidural fluid collection.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
O. MRI thoracic spine without IV contrast
MRI spine without IV contrast is useful in the initial imaging evaluation of headache with features 
of intracranial hypotension. The primary purpose is to look for an extradural fluid collection in the"
SP-0134,ACRAppropriatenessCriteria.pdf,20,clinical_guidelines,"of intracranial hypotension. The primary purpose is to look for an extradural fluid collection in the 
spinal canal, usually at the level of the thoracic spine, that would be consistent with a dural tear 
(type 1 or type 2 CSF leak). Identification of such a fluid collection can help to guide further 
management or to confirm a diagnosis of SIH in rare cases in which brain MRI is normal. Other 
spine MRI findings that have been reported in SIH include dural enhancement, distension of 
epidural veins, and abnormal visualization of nerve root sleeves. Although some patients with a 
spinal CSF leak will respond to horizontal bedrest and/or nontargeted epidural blood patches in 
the lumbar spine, others will have refractory symptoms and require spinal CSF leak localization for"
SP-0135,ACRAppropriatenessCriteria.pdf,20,clinical_guidelines,"the lumbar spine, others will have refractory symptoms and require spinal CSF leak localization for 
targeted therapy.
 
Heavily T2-weighted MR myelography without the use of intrathecal contrast is an emerging 
noninvasive technique for detecting CSF leaks without the need for a lumbar puncture and 
radiation exposure. This technique can also be used to guide targeted epidural blood patches. A 
study conducted in Korea replaced CT myelography with heavily T2-weighted MR myelography 
(performed on a 3T MRI) for 26 patients who presented with headache attributed to low CSF 
pressure. This study demonstrated CSF leak detection in 80.8% of the patients. The findings of 
heavily T2-weighted MR myelography was used to plan epidural blood patches placement;"
SP-0136,ACRAppropriatenessCriteria.pdf,20,clinical_guidelines,"heavily T2-weighted MR myelography was used to plan epidural blood patches placement; 
complete relief of symptoms was achieved in 82.4% of patients in whom a CSF leak was seen using 
heavily T2-weighted MR myelography [46]."
SP-0137,ACRAppropriatenessCriteria.pdf,21,clinical_guidelines,"Minimally invasive methods for spinal CSF leak localization include conventional CT myelography, 
dynamic CT myelography, digital subtraction myelography, and MR myelography with intrathecal 
injection of contrast. These techniques are, therefore, useful in the follow-up imaging evaluation of 
headache with features of intracranial hypotension, when refractory to nontargeted therapy. The 
choice between spinal CSF leak localization techniques may depend on the suspected CSF leak 
type (dural tear versus distal nerve root sleeve) and also on the preferences of different institutions. 
Although radioisotope cisternography can be used in some scenarios to help confirm the presence 
of a spinal CSF leak, it has insufficient spatial resolution for precise leak localization."
SP-0138,ACRAppropriatenessCriteria.pdf,21,clinical_guidelines,"of a spinal CSF leak, it has insufficient spatial resolution for precise leak localization.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
P. MRV head with IV contrast
There is no relevant literature to support the use of MRV head with IV contrast in the initial 
imaging evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
Q. MRV head without and with IV contrast
There is no relevant literature to support the use of MRV head without and with IV contrast in the"
SP-0139,ACRAppropriatenessCriteria.pdf,21,clinical_guidelines,"Q. MRV head without and with IV contrast
There is no relevant literature to support the use of MRV head without and with IV contrast in the 
initial imaging evaluation of headache with features of intracranial hypotension.
Variant 5: Headache with features of intracranial hypotension (eg, positional, worse when 
upright, better when lying down). Initial imaging.  
R. MRV head without IV contrast
There is no relevant literature to support the use of MRV head without IV contrast in the initial 
imaging evaluation of headache with features of intracranial hypotension.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.
Thirty-five percent of pregnant women and 40% of postpartum women experience headache."
SP-0140,ACRAppropriatenessCriteria.pdf,21,clinical_guidelines,"Initial imaging.
Thirty-five percent of pregnant women and 40% of postpartum women experience headache. 
Although migraine headaches are common, evidence shows that during the second trimester, 
migraine symptoms typically improve. More than a third of pregnant women presenting to the 
hospital can have a secondary headache [47-49].
 
Total blood volume increase (by 40% at term) and rising progesterone levels in the third trimester 
can contribute to increased venous compliance. These are factors that can explain some of the 
neurological complications in pregnancy [49]. A study at an urban medical center conducted over a 
5-year period examining 140 pregnant women presenting with acute headache demonstrated an"
SP-0141,ACRAppropriatenessCriteria.pdf,21,clinical_guidelines,"5-year period examining 140 pregnant women presenting with acute headache demonstrated an 
incidence of secondary headaches in 35%. Within this group, hypertensive disorder of pregnancy 
was most common, predominated by preeclampsia [47].
 
Various secondary headaches are more likely to occur during pregnancy, which may be related to 
hypercoagulability, hormonal factors, and anesthesia for labor. Pregnancy-induced 
hypercoagulability is an adaptive physiologic mechanism that reduces the risk of hemorrhage but 
increases the risk of thromboembolism; this risk extends into the postpartum period, which is 
defined as the first 6 weeks following delivery. Conditions related to the hypercoagulability and 
endothelial dysfunction include cerebral venous sinus thrombosis and RCVS. A subset of"
SP-0142,ACRAppropriatenessCriteria.pdf,21,clinical_guidelines,"endothelial dysfunction include cerebral venous sinus thrombosis and RCVS. A subset of 
pregnancy-related RCVS is postpartum angiopathy, which is an important cause of headache in"
SP-0143,ACRAppropriatenessCriteria.pdf,22,clinical_guidelines,"these patients and which may be underdiagnosed. Intracranial hypotension from iatrogenic CSF 
leak is another important consideration in postpartum patients, which may follow spinal anesthesia 
or inadvertent dural puncture during epidural anesthesia (also refer to Variant 5) [12,49].
 
The incidence of primary malignant tumors in pregnant women is slightly lower than in 
nonpregnant women; however, studies have shown that both tumor volume and growth increase 
during pregnancy, especially with respect to gliomas. Lesions such as meningiomas express 
progesterone receptors and are known to regress after pregnancy. These gestational tumoral 
changes also correlated with clinical worsening and increased frequency of seizure that may"
SP-0144,ACRAppropriatenessCriteria.pdf,22,clinical_guidelines,"changes also correlated with clinical worsening and increased frequency of seizure that may 
precipitate obstetrical emergencies [50]. Breast cancer and choriocarcinoma are 2 of the most 
common types of cancers that can metastasize to the brain in pregnancy [49].
Pituitary disorders are also a cause of symptoms during pregnancy. The adenohypophysis 
increases in volume by 30% in pregnancy. Prolactinomas are the most common pituitary tumors 
occurring during pregnancy, and a small percentage of microadenomas show signs of tumor 
enlargement. Lymphocytic hypophysitis is a rare inflammatory autoimmune disorder of the 
pituitary gland/stalk that can occur in the postpartum period or in the third trimester. Typically,"
SP-0145,ACRAppropriatenessCriteria.pdf,22,clinical_guidelines,"pituitary gland/stalk that can occur in the postpartum period or in the third trimester. Typically, 
these lesions can present with visual symptoms due to impingement of the optic chiasm in 
addition to symptoms of headache and hypopituitarism. Pituitary apoplexy can present similarly in 
the setting of postpartum hemorrhage (Sheehan syndrome) [49].
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
A. Arteriography cervicocerebral
There is no relevant literature to support the use of cervicocerebral arteriography in the initial 
imaging evaluation of new headache during pregnancy or peripartum period.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
B. CT head with IV contrast"
SP-0146,ACRAppropriatenessCriteria.pdf,22,clinical_guidelines,"Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
B. CT head with IV contrast
There is no relevant literature to support the use of CT head with IV contrast in the initial imaging 
evaluation of new headache during pregnancy or peripartum period.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
C. CT head without and with IV contrast
There is no relevant literature to support the use of CT head without and with IV contrast in the 
initial imaging evaluation of new headache during pregnancy or peripartum period.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
D. CT head without IV contrast"
SP-0147,ACRAppropriatenessCriteria.pdf,22,clinical_guidelines,"Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
D. CT head without IV contrast
CT head without IV contrast can be useful in the initial imaging evaluation of new headache during 
pregnancy or peripartum period, especially when the headache is acute or ""thunderclap” in nature. 
For pregnant or postpartum patients presenting with new TCH, it is essential to exclude SAH, which 
has a 20-fold increase in incidence in the immediate postpartum period [51]. As discussed in 
Variant 1, several studies have demonstrated the negative predictive value of a head CT performed 
within 6 hours of headache onset in detecting aneurysmal SAH ranging between 99.9% and 100%"
SP-0148,ACRAppropriatenessCriteria.pdf,22,clinical_guidelines,"within 6 hours of headache onset in detecting aneurysmal SAH ranging between 99.9% and 100% 
when interpreted by qualified radiologists. When performed within the first 24 hours, the sensitivity"
SP-0149,ACRAppropriatenessCriteria.pdf,23,clinical_guidelines,"ranges between 90% and 100% [16,17]. This patient population is also at an increased risk for 
RCVS, and for suspected cases of RCVS, a noncontrast CT head with special attention to the 
presence of convexity SAH can be beneficial [12]. CVT is an additional diagnosis that this 
demographic is at an increased risk for because of the hypercoagulability seen in pregnancy. A 
noncontrast head CT may be useful to visualize hyperattenuating thrombus within a dural venous 
sinus or hypoattenuating parenchymal edema related to venous ischemia, especially if the patient 
presents with a focal neurologic defect [11].
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
E. CTA head with IV contrast"
SP-0150,ACRAppropriatenessCriteria.pdf,23,clinical_guidelines,"Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
E. CTA head with IV contrast
There is no relevant literature to support the use of CTA head with IV contrast in the initial imaging 
evaluation of new headache during pregnancy or peripartum period, unless there is TCH and 
suspicion for aneurysmal SAH or RCVS (also refer to Variant 1). Overall, the risk of intracerebral 
hemorrhage in pregnant women is rare; however, the risk of SAH rises dramatically in the 
postpartum period. As such, these patients may present with a classic TCH, and etiologies for SAH 
should be considered. Other conditions such as arterial dissections are also seen in pregnancy and"
SP-0151,ACRAppropriatenessCriteria.pdf,23,clinical_guidelines,"should be considered. Other conditions such as arterial dissections are also seen in pregnancy and 
are usually associated with preeclampsia [51]. After an initial head CT, a concurrent or follow-up 
CTA is useful in suspected cases of intracranial aneurysm (ruptured or unruptured), arterial 
dissection, and RCVS, which can occur within the first month of pregnancy and most often within 
10 days [10-12,18,49].
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
F. CTV head with IV contrast
CTV head with IV contrast can be useful in the initial imaging evaluation of new headache during 
pregnancy or peripartum period, as this patient demographic is at a higher risk for"
SP-0152,ACRAppropriatenessCriteria.pdf,23,clinical_guidelines,"pregnancy or peripartum period, as this patient demographic is at a higher risk for 
thromboembolic complications such as CVT, especially in the postpartum period [12,49]. In 
pregnant patients requiring contrast-enhanced evaluation of the dural venous sinuses, CTV is the 
modality of choice because iodinated contrast agents are generally considered safer than 
gadolinium-based contrast agents (GBCA) with regard to potential effects on the fetus. After an 
initial head CT, a concurrent or follow-up CTV is useful in suspected cases of venous thrombosis.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
G. MRA head with IV contrast
There is no relevant literature to support the use of MRA head with IV contrast in the initial"
SP-0153,ACRAppropriatenessCriteria.pdf,23,clinical_guidelines,"Initial imaging.  
G. MRA head with IV contrast
There is no relevant literature to support the use of MRA head with IV contrast in the initial 
imaging evaluation of new headache during pregnancy or peripartum period; the recommendation 
is to avoid administering IV GBCA during pregnancy.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
H. MRA head without and with IV contrast
There is no relevant literature to support the use of MRA head without and with IV contrast in the 
initial imaging evaluation of new headache during pregnancy or peripartum period; the 
recommendation is to avoid administering IV GBCA during pregnancy.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging."
SP-0154,ACRAppropriatenessCriteria.pdf,24,clinical_guidelines,"I. MRA head without IV contrast
There is no relevant literature to support the use of MRA head without IV contrast in the initial 
imaging evaluation of new headache during pregnancy or peripartum period. In some scenarios, 
brain MRA may be useful following or in conjunction with brain MRI when evaluating for 
cerebrovascular etiologies of headache such as RCVS [12,52].
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
J. MRI head with IV contrast
There is no relevant literature to support the use of MRI head with IV contrast in the initial imaging 
evaluation of new headache during pregnancy or peripartum period; the recommendation is to 
avoid administering IV GBCA during pregnancy."
SP-0155,ACRAppropriatenessCriteria.pdf,24,clinical_guidelines,"evaluation of new headache during pregnancy or peripartum period; the recommendation is to 
avoid administering IV GBCA during pregnancy.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
K. MRI head without and with IV contrast
There is no relevant literature to support the use of MRI head without and with IV contrast in the 
initial imaging evaluation of new headache during pregnancy or peripartum period; the 
recommendation is to avoid administering IV GBCA during pregnancy.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
L. MRI head without IV contrast
MRI head without IV contrast can be useful in the initial imaging evaluation of new headache"
SP-0156,ACRAppropriatenessCriteria.pdf,24,clinical_guidelines,"Initial imaging.  
L. MRI head without IV contrast
MRI head without IV contrast can be useful in the initial imaging evaluation of new headache 
during pregnancy or peripartum period. There are multiple etiologies that can cause secondary 
headaches in pregnant women. For TCH, there is the possibility of arterial pathologies such as 
aneurysmal SAH or RCVS, especially in the postpartum period (also refer to Variant 1). Structural 
lesions include intracranial neoplasms and lesions originating from the pituitary gland. Another 
condition to consider is intracranial hypertension, especially in an obese female (also refer to 
variant 4). Preeclampsia and eclampsia are diseases of pregnancy that can present with headache"
SP-0157,ACRAppropriatenessCriteria.pdf,24,clinical_guidelines,"variant 4). Preeclampsia and eclampsia are diseases of pregnancy that can present with headache 
and with findings of PRES on neuroimaging [47,49-51]. Brain MRI is the study of choice to evaluate 
for vasogenic edema due to endothelial dysfunction in PRES. It is best seen on FLAIR and T2-
weighted imaging, which is more sensitive for abnormalities in the posterior fossa than head CT, 
which is abnormal in 45% of patients with PRES. In the setting of headache with new onset 
seizures, MRI can potentially detect the causative mass/lesion or PRES to support a diagnosis of 
eclampsia. [49,50]. Lesions originating from the pituitary gland are also readily detectable on MRI 
[30,49].
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging."
SP-0158,ACRAppropriatenessCriteria.pdf,24,clinical_guidelines,"[30,49].
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
M. MRV head with IV contrast
There is no relevant literature to support the use of MRV head with IV contrast in the initial 
imaging evaluation of new headache during pregnancy or peripartum period; the recommendation 
is to avoid administering IV GBCA during pregnancy.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
N. MRV head without and with IV contrast
There is no relevant literature to support the use of MRV head without and with IV contrast in the"
SP-0159,ACRAppropriatenessCriteria.pdf,25,clinical_guidelines,"initial imaging evaluation of new headache during pregnancy or peripartum period; the 
recommendation is to avoid administering IV GBCA during pregnancy.
Variant 6: Headache with new onset or pattern during pregnancy or peripartum period. 
Initial imaging.  
O. MRV head without IV contrast
MRV head without IV contrast can be useful in the initial imaging evaluation of new headache 
during pregnancy or peripartum period, because this patient demographic is at a higher risk for 
thromboembolic complications such as CVT, especially in the postpartum period [12,49]. After an 
initial brain MRI, a concurrent or follow-up MRV is useful in suspected cases of venous thrombosis. 
Because the recommendation is to avoid administering IV GBCA during pregnancy, this is typically"
SP-0160,ACRAppropriatenessCriteria.pdf,25,clinical_guidelines,"Because the recommendation is to avoid administering IV GBCA during pregnancy, this is typically 
performed using a noncontrast technique such as time-of-flight or phase-contrast imaging.
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.
The use of a list of ""red flags” can help to triage patients that benefit most from imaging and are 
more likely to have a secondary cause of headache. This process can help to decrease the 
indiscriminate use of imaging and expedite the need for imaging in certain patients. Several"
SP-0161,ACRAppropriatenessCriteria.pdf,25,clinical_guidelines,"indiscriminate use of imaging and expedite the need for imaging in certain patients. Several 
studies have demonstrated an increased incidence of a secondary cause of headache in patients 
screened for ""red flags” when compared with patients without concerning symptoms. One of the 
earliest studies to establish a screening tool for patients presenting with headache was published 
in the British Journal of Radiology in 2003. The study looked at 111 patients who complained of 
headache, and 20 red flags were selected for analysis. There was a significant correlation between 
the presence of a secondary headache and 5 of the red flags: papilledema, impaired consciousness, 
asymmetric pupillary response, progressive visual or neurological response, and paralysis [37]. This"
SP-0162,ACRAppropriatenessCriteria.pdf,25,clinical_guidelines,"asymmetric pupillary response, progressive visual or neurological response, and paralysis [37]. This 
study included age over 50 as one of the red flags.
 
Over the course of the last 2 decades, several studies have demonstrated a higher incidence of 
neuropathology for selected patients with certain red and orange flags. For example, a British 
literature review demonstrated that in the primary care setting, the risk of a brain tumor with a 
headache presentation is 0.09%; however, when the headache was associated with abnormal 
findings on neurologic examination, with aggravation by exertion, with vomiting, or with focal 
symptoms or worsening headaches, there was a higher risk of tumor. The same review also"
SP-0163,ACRAppropriatenessCriteria.pdf,25,clinical_guidelines,"symptoms or worsening headaches, there was a higher risk of tumor. The same review also 
suggested an increased risk of neoplasm with older age [53]. Another study following 530 new 
patients presenting to an outpatient headache service over 5 years demonstrated intracranial 
abnormalities in 1.2% of those diagnosed with migraines, 0.9% of those diagnosed with TCH, and 
5.5% of those who were ""flagged” based on a screening tool [54]. A list of common ""red flags” 
were selected for this variant; however, they are not exhaustive. Several other evidence-based 
studies included the SNOOP and the more lengthy ""SNNOOP10” acronym of red and orange flags 
for secondary headaches: Systemic symptoms including fever, Neoplasm history, Neurologic deficit"
SP-0164,ACRAppropriatenessCriteria.pdf,25,clinical_guidelines,"for secondary headaches: Systemic symptoms including fever, Neoplasm history, Neurologic deficit 
including decreased consciousness, sudden or abrupt Onset, Older age, etc [55]. Many of these red 
flags, including sudden onset or positional headache or papilledema or pregnancy, have been 
discussed in previous variants.
 
Posttraumatic onset headaches are defined as those that develop within a 7-day interval of trauma 
by the ICHD-3; this subset of headaches is defined as chronic or persistent if they persist beyond 3 
months [23,55]."
SP-0165,ACRAppropriatenessCriteria.pdf,26,clinical_guidelines,"Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
A. Arteriography cervicocerebral
There is no relevant literature to support the use of cervicocerebral arteriography in the initial 
imaging evaluation of headache with one or more of the listed ""red flags.”
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
B. CT head with IV contrast"
SP-0166,ACRAppropriatenessCriteria.pdf,26,clinical_guidelines,"(>50 years) of onset, or posttraumatic onset. Initial imaging.  
B. CT head with IV contrast
There is no relevant literature to support the use of CT head with IV contrast in the initial imaging 
evaluation of headache with one or more of the listed ""red flags.”
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
C. CT head without and with IV contrast
There is no relevant literature to support the use of CT head without and with IV contrast in the 
initial imaging evaluation of headache with one or more of the listed ""red flags.”"
SP-0167,ACRAppropriatenessCriteria.pdf,26,clinical_guidelines,"initial imaging evaluation of headache with one or more of the listed ""red flags.”
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
D. CT head without IV contrast
CT head without IV contrast can be useful in the initial imaging evaluation of headache with one or 
more of the listed ""red flags,” which are associated with a higher likelihood of intracranial 
neuropathology. Patients presenting with acute neurologic or mental status deficits and patients 
presenting in the setting of recent trauma would benefit from head CT as an initial study to"
SP-0168,ACRAppropriatenessCriteria.pdf,26,clinical_guidelines,"presenting in the setting of recent trauma would benefit from head CT as an initial study to 
exclude intracranial hemorrhage as a cause of secondary headache [55,56].
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
E. CTA head with IV contrast
There is no relevant literature to support the use of CTA head with IV contrast in the initial imaging 
evaluation of headache with one or more of the listed ""red flags.” For patients presenting with 
TCH, please refer to the discussion in Variant 1 [56].
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or"
